u_polar: -11703.433738

pos: 9.032000,-5.942000,-3.579000 ef_static: 0.000000,0.000000,0.000000 mu: -0.170964,0.320767,-0.264172
pos: 8.781000,-3.560000,-3.733000 ef_static: 0.000000,0.000000,0.000000 mu: -0.200460,0.009805,0.047316
pos: 8.064000,-3.673000,-4.923000 ef_static: 0.261558,-0.546310,-0.022012 mu: 0.332243,-0.999429,0.345759
pos: 9.359000,-6.710000,-3.123000 ef_static: -0.060583,-1.191536,-0.070162 mu: -0.061037,-0.286553,-0.073163
pos: 8.918000,-2.698000,-3.359000 ef_static: 0.647718,0.432895,0.597843 mu: 0.210474,0.115419,0.228858
pos: -11.503000,-2.469000,-3.077000 ef_static: -0.376988,1.153632,-1.724931 mu: -0.674428,2.593048,-0.818457
pos: -10.521000,-2.281000,-4.039000 ef_static: -1.886553,0.866616,-0.347733 mu: -2.029563,1.106263,-0.039863
pos: -9.057000,-0.513000,-5.007000 ef_static: 0.284400,-1.757984,-0.693653 mu: -0.271066,-1.879841,0.059541
pos: -10.025000,-0.979000,-4.205000 ef_static: -2.398633,-2.371079,-0.065763 mu: -1.655287,-0.914020,-0.114877
pos: -8.887000,0.818000,-4.917000 ef_static: 2.895196,-0.574170,-1.311527 mu: 3.348304,-1.276747,-1.115971
pos: -8.385000,-1.304000,-5.836000 ef_static: -0.008636,-0.022332,-0.360207 mu: 0.249348,0.192992,-0.379204
pos: -10.412000,-0.370000,-3.701000 ef_static: -2.068256,-6.585013,-0.497880 mu: -0.634044,-2.132068,-0.160817
pos: -12.333407,1.578190,-4.536135 ef_static: 2.560523,6.246695,0.491924 mu: 3.921410,7.849664,2.748626
pos: -12.548607,0.437043,-4.577234 ef_static: -1.745403,4.440528,-5.117543 mu: -1.630320,4.870388,-3.965100
pos: -12.131159,2.650329,-4.494042 ef_static: 1.604979,-2.370361,0.764576 mu: 0.000000,0.000000,0.000000
pos: -12.534657,0.508052,-4.576228 ef_static: -1.525958,4.712584,-4.876708 mu: 0.000000,0.000000,0.000000
pos: -7.521000,-0.698000,-6.661000 ef_static: -0.265287,-0.228418,-0.148985 mu: -0.433396,0.068753,-0.168930
pos: -7.900000,1.302000,-5.732000 ef_static: 0.455245,1.221487,-0.724899 mu: 0.727270,2.609427,-0.720383
pos: -6.929000,-1.522000,-7.521000 ef_static: 0.029106,0.011343,-0.243695 mu: -0.183664,0.375898,-0.095362
pos: -7.576000,2.607000,-5.689000 ef_static: 0.140988,0.710784,-1.666579 mu: 0.621087,0.989105,-1.080829
pos: -7.204000,0.596000,-6.616000 ef_static: -0.152298,-0.033515,0.077779 mu: -0.266784,-0.310212,0.183545
pos: -6.974000,-2.376000,-7.315000 ef_static: 0.342430,0.512787,-0.191960 mu: 0.138963,0.257781,-0.002980
pos: 7.521000,0.694000,-6.661000 ef_static: 1.197115,3.307939,0.623277 mu: -1.355706,5.614925,-0.870413
pos: 7.900000,-1.306000,-5.732000 ef_static: 2.614414,-0.186107,0.691324 mu: 1.943720,-1.392080,2.545030
pos: 6.929000,1.518000,-7.521000 ef_static: -0.388768,5.506876,1.333219 mu: -0.820446,5.094426,0.804326
pos: 7.576000,-2.611000,-5.689000 ef_static: 1.130290,-1.634717,-0.130166 mu: 0.114818,-1.513221,-0.430755
pos: 7.204000,-0.600000,-6.617000 ef_static: 8.110372,0.223867,-0.390810 mu: 9.996416,0.942527,-0.229278
pos: 6.974000,2.372000,-7.315000 ef_static: -5.377698,6.792969,2.135407 mu: -2.339367,3.301174,1.395165
pos: 4.463206,-0.346010,-6.406384 ef_static: 8.093576,-0.314173,-2.559844 mu: 11.013002,-1.281701,-2.993798
pos: 4.704938,0.616134,-5.798705 ef_static: 1.905919,-4.765981,-4.248294 mu: -0.302190,-3.867082,-2.777788
pos: 4.221472,-1.308155,-7.012064 ef_static: 5.032549,4.060045,-1.463236 mu: 2.194405,3.257311,-0.634426
pos: 4.691080,0.555126,-5.835746 ef_static: 2.383924,-4.722886,-4.325288 mu: 0.000000,-0.000000,-0.000000
pos: 4.236333,-1.248145,-6.976021 ef_static: 5.448092,3.959436,-1.520618 mu: 0.000000,-0.000000,0.000000
pos: 11.503000,2.465000,-3.077000 ef_static: -4.165139,2.449429,1.562092 mu: -4.138837,1.526376,2.924471
pos: 10.521000,2.277000,-4.040000 ef_static: -0.261977,1.198492,0.914230 mu: -0.369239,-0.309703,-0.232401
pos: 9.057000,0.509000,-5.007000 ef_static: 0.499998,-0.574911,0.565895 mu: 0.426599,0.147552,0.546787
pos: 10.025000,0.975000,-4.206000 ef_static: -0.802921,-1.379255,1.219025 mu: -0.270293,-1.452852,1.243282
pos: 8.887000,-0.822000,-4.917000 ef_static: 1.823069,0.256896,0.599260 mu: 1.817124,0.635867,0.733026
pos: 8.386000,1.300000,-5.836000 ef_static: 0.023775,-0.549848,-0.676243 mu: 0.319453,-1.315667,-0.317437
pos: 10.412000,0.366000,-3.701000 ef_static: -0.510575,-1.196015,1.399263 mu: 0.329549,-0.533473,0.704383
pos: -8.099000,7.424000,-5.354000 ef_static: -6.396122,0.705448,-1.252846 mu: -6.092255,1.307934,0.170086
pos: -8.286000,6.073000,-4.750000 ef_static: -6.350092,-0.178189,-2.437386 mu: -5.465459,-0.606366,-3.037937
pos: -9.294000,4.655000,-3.085000 ef_static: -2.009267,1.211712,0.635762 mu: -2.104371,0.603395,2.128951
pos: -9.032000,5.938000,-3.578000 ef_static: -1.599231,0.696589,-0.009482 mu: 1.036468,-0.088259,0.517286
pos: -8.780000,3.556000,-3.733000 ef_static: -0.707310,1.069079,-0.196521 mu: -0.138557,1.355369,0.248095
pos: -8.064000,3.669000,-4.923000 ef_static: -0.711180,0.599435,-1.293845 mu: 0.528717,0.245463,0.166652
pos: -9.358000,6.706000,-3.123000 ef_static: -0.274274,-0.316958,0.283006 mu: 0.467663,-0.356043,0.021186
pos: -8.918000,2.694000,-3.359000 ef_static: 0.178920,1.420333,0.786715 mu: 0.259632,0.427573,0.280746
pos: -12.119208,2.720337,-4.492036 ef_static: 1.290453,-2.883334,0.639482 mu: 1.126769,-1.649813,0.727998
pos: -11.827281,5.762841,-6.267765 ef_static: -0.301981,0.004169,2.088697 mu: -1.813738,1.884847,1.049665
pos: -10.723774,6.057068,-6.490254 ef_static: -4.918768,-5.463774,1.106974 mu: -4.258950,-4.558480,-0.100039
pos: -12.927793,5.467589,-6.043281 ef_static: 3.632546,-1.649609,3.738990 mu: 2.670367,-1.615727,1.924093
pos: -10.790942,6.037783,-6.477038 ef_static: -4.610577,-4.827682,1.201872 mu: -0.000000,0.000000,0.000000
pos: -12.860643,5.485865,-6.059494 ef_static: 3.429401,-1.339196,3.660853 mu: -0.000000,0.000000,-0.000000
pos: -7.805000,4.964000,-5.411000 ef_static: -4.757255,-0.942951,-2.889807 mu: -4.058699,-0.537309,-2.850249
pos: -7.461000,7.477000,-6.436000 ef_static: -6.497882,1.034785,-3.483784 mu: -4.833787,0.886861,-1.625284
pos: -7.294000,5.076000,-6.205000 ef_static: -2.249130,-1.962725,-4.178964 mu: 0.001020,-0.568504,-1.190665
pos: -6.937000,2.833000,-6.246000 ef_static: -0.740885,1.078326,-1.051556 mu: 0.083029,0.439372,-0.435752
pos: -4.919675,6.749612,-4.839390 ef_static: -2.501571,3.549736,-2.576575 mu: -4.407357,5.060524,-2.772240
pos: -5.218344,7.417070,-3.936983 ef_static: 3.568871,-1.979645,-0.163193 mu: 2.988307,-2.304268,0.780541
pos: -4.619010,6.083161,-5.743798 ef_static: -6.207305,6.483277,1.382859 mu: -4.808460,4.312465,2.302578
pos: -5.199484,7.375282,-3.991196 ef_static: 3.347752,-1.784223,-0.530289 mu: -0.000000,0.000000,-0.000000
pos: -4.635867,6.124944,-5.688589 ef_static: -6.163843,6.485927,1.039874 mu: 0.000000,0.000000,0.000000
pos: 1.304000,7.898000,-5.732000 ef_static: -0.544266,-0.197566,-0.437676 mu: -0.791902,-0.644038,-0.784900
pos: -0.696000,7.519000,-6.661000 ef_static: -0.551082,0.604997,-2.187888 mu: -0.982780,-0.425897,-2.805938
pos: 2.609000,7.574000,-5.689000 ef_static: -0.310462,-0.781284,0.081637 mu: -0.557261,-0.715074,0.095516
pos: -1.520000,6.927000,-7.521000 ef_static: -1.644081,0.739243,-0.616421 mu: -2.615602,0.693159,0.197489
pos: 0.598000,7.202000,-6.617000 ef_static: -1.352548,0.270702,-0.854703 mu: -1.596846,0.058495,-0.401937
pos: -2.374000,6.972000,-7.315000 ef_static: -2.843453,-0.922953,-1.312702 mu: -1.848171,-0.530731,-0.001138
pos: 4.966000,7.803000,-5.411000 ef_static: -0.487691,0.071037,-1.030403 mu: -0.287635,-0.400756,-1.982473
pos: 7.479000,7.459000,-6.436000 ef_static: -0.558570,-0.033773,-2.002824 mu: -0.870739,0.405127,-1.469111
pos: 5.078000,7.292000,-6.205000 ef_static: -0.031621,-2.448631,-7.051703 mu: 0.035327,-0.942948,-2.903522
pos: 2.835000,6.935000,-6.246000 ef_static: 0.597676,-1.503679,-0.866567 mu: 0.239088,-0.497665,-0.357785
pos: 6.429467,4.410940,-4.814622 ef_static: 3.009413,1.603856,0.530724 mu: 4.620244,0.762054,2.359453
pos: 6.775865,4.636413,-3.728528 ef_static: 0.417081,-0.147312,-1.639883 mu: -0.163776,-0.371799,-0.215166
pos: 6.082068,4.186466,-5.900716 ef_static: 1.633532,7.341701,5.282359 mu: 0.515087,5.862836,5.343655
pos: 6.753902,4.621384,-3.794534 ef_static: 0.474581,-0.323119,-1.687066 mu: -0.000000,-0.000000,-0.000000
pos: 6.105031,4.198496,-5.833709 ef_static: 1.958702,6.914291,4.812172 mu: 0.000000,-0.000000,-0.000000
pos: 9.092000,7.162000,-7.505000 ef_static: 1.091298,-1.070700,-0.213466 mu: 1.341042,-2.099778,-0.882915
pos: 10.216000,5.832000,-5.299000 ef_static: 4.255263,0.096734,0.822542 mu: 3.981398,-0.539443,0.620184
pos: 11.795000,7.848000,-7.845000 ef_static: -1.433846,-0.780136,0.592738 mu: -0.693689,-1.207556,0.503567
pos: 12.050000,3.704000,-2.801000 ef_static: -0.519622,2.636682,-1.831674 mu: 0.189460,0.551439,-0.698950
pos: 10.660000,4.633000,-4.503000 ef_static: 3.150784,1.735396,-1.002363 mu: 2.280916,2.161897,-0.943507
pos: 11.596000,4.800000,-3.494000 ef_static: 2.154246,-0.113686,-3.236281 mu: 2.775543,-2.225627,-2.405275
pos: 10.169000,3.430000,-4.776000 ef_static: 2.910686,2.046150,0.723163 mu: 2.969836,2.397691,1.773605
pos: 9.532000,5.649000,-6.339000 ef_static: 3.077134,1.365279,-0.938016 mu: 1.912777,1.083969,-0.459110
pos: 10.638000,6.970000,-4.897000 ef_static: 0.610368,-0.711336,0.270088 mu: -0.172613,-0.569039,-0.494587
pos: 11.922000,5.668000,-3.283000 ef_static: 0.319991,-2.397651,-5.249617 mu: -0.336273,-1.432924,-1.640490
pos: 9.553000,3.342000,-5.493000 ef_static: 4.526340,-0.121557,-0.991059 mu: 1.912359,-0.536027,-0.077046
pos: -8.687000,10.155000,-5.631000 ef_static: -6.051076,2.500471,3.706303 mu: -17.261633,12.593629,16.532449
pos: -9.984000,8.933000,-7.789000 ef_static: 1.584834,-0.890406,2.459386 mu: 2.853891,-0.419086,4.492350
pos: -12.438000,8.464000,-7.897000 ef_static: 0.248916,3.996709,-2.272717 mu: 1.314625,3.891283,-5.260601
pos: -8.593000,8.413000,-4.754000 ef_static: -2.057143,0.868980,-0.412717 mu: 0.539158,1.913828,-0.622604
pos: -10.199000,9.480000,-6.651000 ef_static: 1.606935,0.522831,1.849415 mu: 1.528156,0.650906,1.184796
pos: -8.600000,11.696000,-6.817000 ef_static: -2.294279,-1.321832,1.463313 mu: -1.231797,-1.732594,1.353466
pos: -12.559000,8.938000,-7.083000 ef_static: 0.579958,4.519463,-0.078111 mu: 0.259123,0.748878,-0.517684
pos: -8.934833,12.266342,-3.111288 ef_static: 3.061338,6.233629,5.262415 mu: 13.810702,9.271809,9.655366
pos: -9.522555,11.639384,-3.891627 ef_static: -5.935477,25.077574,24.245978 mu: -3.702381,21.912421,21.782450
pos: -9.487061,11.676378,-3.843246 ef_static: -4.061855,23.642629,23.011077 mu: 0.000000,-0.000000,-0.000000
pos: -7.163000,9.090000,-7.505000 ef_static: -1.791697,-0.393385,-0.226894 mu: -5.308077,-0.479125,2.610790
pos: -5.834000,10.214000,-5.299000 ef_static: 0.386051,-0.070363,0.455640 mu: 0.493956,-1.212304,0.315218
pos: -7.850000,11.793000,-7.844000 ef_static: -0.567900,-0.871313,0.238919 mu: -0.265946,-2.132147,0.904214
pos: -3.706000,12.047000,-2.801000 ef_static: -0.798094,-0.882537,-0.962892 mu: 0.335977,-0.495702,-0.463456
pos: -4.635000,10.658000,-4.503000 ef_static: -0.051264,-0.520307,1.467629 mu: -1.385164,-1.719354,1.112133
pos: -4.802000,11.594000,-3.494000 ef_static: 0.923434,0.061339,0.452672 mu: 1.979844,-0.365669,-0.608909
pos: -3.432000,10.167000,-4.776000 ef_static: -0.635644,1.175405,0.626489 mu: -0.680178,1.319316,0.741333
pos: -5.650000,9.530000,-6.339000 ef_static: -0.458280,3.110390,-2.257233 mu: -1.299813,2.477730,-2.817683
pos: -6.972000,10.636000,-4.897000 ef_static: 0.354238,-3.007140,-2.551148 mu: -0.126446,-3.933564,-4.090432
pos: -5.670000,11.919000,-3.283000 ef_static: 3.216406,0.707226,1.237630 mu: 1.890067,-0.163201,-0.029121
pos: -3.344000,9.551000,-5.493000 ef_static: 0.946377,3.227599,-0.894485 mu: 0.488478,1.360801,-0.142261
pos: -2.467000,11.501000,-3.077000 ef_static: -1.015153,-0.947826,-0.859319 mu: -0.746926,-0.731141,-0.891727
pos: -2.279000,10.519000,-4.040000 ef_static: -0.099122,0.582650,1.357007 mu: 0.981676,-0.262184,1.365415
pos: -0.511000,9.055000,-5.007000 ef_static: 0.426108,0.361030,-0.664187 mu: -0.168045,-0.433411,-0.616695
pos: -0.977000,10.023000,-4.205000 ef_static: 0.348352,0.504146,0.812976 mu: 0.666499,-0.046783,0.442136
pos: -1.302000,8.384000,-5.836000 ef_static: 0.790757,0.789700,-3.791740 mu: 0.919403,0.397498,-3.291641
pos: 0.820000,8.885000,-4.917000 ef_static: 0.000000,0.000000,0.000000 mu: 0.081735,-0.352235,0.075302
pos: -0.368000,10.410000,-3.701000 ef_static: -0.311900,-0.749794,0.186225 mu: -0.026788,-0.344506,0.080488
pos: 7.426000,8.097000,-5.354000 ef_static: 1.774093,2.462174,2.908747 mu: 1.887416,2.473599,1.950253
pos: 6.075000,8.284000,-4.750000 ef_static: 2.157352,2.308410,2.711628 mu: 0.517446,1.818051,2.192298
pos: 4.657000,9.292000,-3.086000 ef_static: 2.694182,1.096712,0.716846 mu: 2.561775,0.076033,-0.847591
pos: 5.940000,9.030000,-3.579000 ef_static: 2.742811,1.453433,1.410997 mu: 2.569649,1.034457,1.124701
pos: 3.558000,8.778000,-3.733000 ef_static: -0.150316,0.211755,0.375610 mu: -0.272092,-0.007435,0.135757
pos: 3.671000,8.062000,-4.923000 ef_static: -0.525203,-0.040039,0.336623 mu: -0.426654,-0.194949,0.266521
pos: 6.708000,9.356000,-3.123000 ef_static: 3.638941,1.432579,1.305582 mu: 1.349972,0.474798,0.579519
pos: 2.696000,8.916000,-3.359000 ef_static: -0.248657,0.330878,0.521344 mu: -0.114195,0.067976,0.063802
pos: 10.157000,8.685000,-5.631000 ef_static: -0.255500,-0.393781,2.968196 mu: -1.376442,-1.270418,3.962085
pos: 8.935000,9.982000,-7.789000 ef_static: 1.117872,0.500072,0.849482 mu: 0.437652,1.296342,0.120600
pos: 8.466000,12.436000,-7.897000 ef_static: -0.268464,0.274039,-1.079678 mu: -0.903745,0.663544,-1.818952
pos: 9.482000,10.197000,-6.651000 ef_static: 0.172344,-0.534278,0.461682 mu: 0.054659,-0.809675,-0.531126
pos: 8.415000,8.591000,-4.754000 ef_static: 1.163042,1.108627,4.292580 mu: 0.821305,0.353809,2.638302
pos: 11.698000,8.598000,-6.817000 ef_static: -1.094107,-0.633953,0.447896 mu: -0.663691,-0.389123,-0.486442
pos: 8.940000,12.557000,-7.083000 ef_static: -0.199661,-0.767826,-1.973054 mu: -0.330040,-0.385831,-1.321945
pos: 8.254784,12.525399,-3.032611 ef_static: -0.232325,-3.097313,-0.476483 mu: -1.246524,-3.714484,0.543390
pos: 8.281531,12.591437,-3.043034 ef_static: -0.127941,-3.193285,-0.566369 mu: -0.000000,-0.000000,0.000000
pos: -2.885000,-11.563000,0.000000 ef_static: -0.267815,1.859996,0.674136 mu: 1.792632,3.156271,1.030546
pos: -5.479000,-12.004000,-0.000000 ef_static: -1.734035,-0.888260,0.967661 mu: -0.908120,-0.835563,2.419296
pos: -4.471000,-10.141000,-1.858000 ef_static: -0.623693,-0.891979,-0.002282 mu: -0.555517,-1.077579,0.145385
pos: -4.471000,-10.141000,1.858000 ef_static: -0.013973,-2.402101,0.679583 mu: 0.678703,-2.489889,0.613973
pos: -2.833000,-12.972000,1.374000 ef_static: -4.679235,1.488743,3.189360 mu: -3.780244,0.540586,1.704358
pos: -2.833000,-12.972000,-1.374000 ef_static: -2.534214,0.881782,-1.320269 mu: -2.042562,0.521318,-0.763009
pos: -3.329000,-10.293000,-1.413000 ef_static: 0.466856,0.354490,0.151262 mu: 0.452617,0.458317,-0.166845
pos: -3.329000,-10.293000,1.413000 ef_static: -0.634116,-0.673973,-0.054619 mu: -0.232049,0.185372,-0.110307
pos: -5.044000,-13.335000,1.378000 ef_static: -1.044595,1.372829,0.459159 mu: -0.067059,0.561283,-0.316892
pos: -5.044000,-13.335000,-1.378000 ef_static: -3.421742,0.407325,0.444584 mu: -1.876532,0.563481,0.584400
pos: -5.531000,-10.638000,-1.392000 ef_static: -1.330985,-1.460930,-0.101828 mu: -0.504219,-0.842607,0.058598
pos: -5.531000,-10.638000,1.392000 ef_static: -0.874007,-2.117971,0.884321 mu: -0.495784,-0.681870,0.610575
pos: 1.712000,-11.814000,2.587000 ef_static: -1.229146,5.515808,-2.175004 mu: -0.658545,1.616433,-1.074281
pos: 1.712000,-11.814000,-2.587000 ef_static: -0.236731,2.246521,0.719228 mu: -0.301033,0.574563,0.507500
pos: 0.429117,-12.374538,0.370220 ef_static: 3.434913,-10.843554,-2.414647 mu: 1.798281,-7.653606,-2.409940
pos: 0.424218,-12.446586,0.375704 ef_static: 3.635988,-10.574409,-2.296791 mu: -0.000000,-0.000000,0.000000
pos: 3.854000,-13.103000,-1.771000 ef_static: 0.806311,0.220020,-0.611522 mu: 0.947859,1.558779,-0.718011
pos: 3.854000,-13.103000,1.771000 ef_static: 2.206766,0.817063,0.367339 mu: 3.589792,3.853895,1.755155
pos: -13.101000,-3.856000,-1.771000 ef_static: 0.512720,0.173889,-1.261452 mu: 1.832237,-0.019163,-1.500023
pos: -13.101000,-3.856000,1.771000 ef_static: 1.273084,-0.851497,-0.916927 mu: 2.465302,-1.179902,-0.155952
pos: 11.561000,-2.887000,0.000000 ef_static: -2.735662,-0.728711,-0.720690 mu: -4.832988,-0.160307,-1.014385
pos: 12.002000,-5.481000,0.000000 ef_static: -0.178132,-0.425401,0.265429 mu: -0.037208,0.365011,0.678977
pos: 10.139000,-4.473000,-1.858000 ef_static: 0.212649,0.580109,0.192644 mu: 0.588105,0.764994,0.307543
pos: 10.139000,-4.473000,1.858000 ef_static: -0.446227,-0.766242,-1.143824 mu: -0.120687,0.110196,-0.956729
pos: 12.970000,-2.835000,1.374000 ef_static: 0.535364,-2.987309,0.849227 mu: 0.148155,-3.120731,0.627236
pos: 12.970000,-2.835000,-1.374000 ef_static: -0.349275,-2.733875,-2.770854 mu: -0.400501,-2.658587,-1.549162
pos: 10.291000,-3.331000,-1.413000 ef_static: -0.594369,0.516868,-0.000205 mu: -0.515581,0.644620,-0.231592
pos: 10.291000,-3.331000,1.413000 ef_static: -1.097839,0.226722,-1.261053 mu: -0.611619,0.504806,-0.185538
pos: 13.333000,-5.046000,1.378000 ef_static: 0.284661,-1.108016,-0.539690 mu: -0.023671,-0.534439,-0.261632
pos: 13.333000,-5.046000,-1.378000 ef_static: 0.098673,-0.481098,-0.106250 mu: -0.024710,0.018315,0.123310
pos: 10.636000,-5.533000,1.392000 ef_static: -0.146505,-0.946019,0.144298 mu: 0.056733,-0.409235,0.268069
pos: 10.636000,-5.533000,-1.392000 ef_static: 0.000000,0.000000,0.000000 mu: 0.041324,0.090524,-0.109576
pos: -11.812000,-1.714000,2.587000 ef_static: 2.556428,1.735686,-0.689201 mu: 0.604414,0.842161,-0.706714
pos: -11.812000,-1.714000,-2.587000 ef_static: 1.075543,-0.129153,-3.559683 mu: 0.203966,0.437737,-0.788994
pos: -13.329787,0.178125,-0.010413 ef_static: -0.921816,0.873836,0.465726 mu: -0.237421,2.460359,0.195321
pos: -12.195602,0.001594,0.171222 ef_static: -10.252140,-3.101114,-0.408745 mu: -7.595117,-2.056796,-0.536384
pos: -12.266561,0.012567,0.161869 ef_static: -10.276372,-3.082520,-0.378087 mu: -0.000000,0.000000,-0.000000
pos: 11.812000,1.710000,-2.587000 ef_static: -7.013437,-0.801439,4.393905 mu: -2.027976,-0.583077,1.717142
pos: 11.812000,1.710000,2.587000 ef_static: -3.183414,0.809348,1.323901 mu: -0.852430,0.277676,0.464286
pos: 12.205043,0.353653,-0.195052 ef_static: 10.115856,2.521716,2.254149 mu: 7.944256,1.963025,1.688980
pos: 12.274997,0.342681,-0.184704 ef_static: 10.093174,2.699344,2.118366 mu: 0.000000,-0.000000,-0.000000
pos: -11.560000,2.883000,0.000000 ef_static: 3.884512,3.052051,0.643050 mu: 8.352562,8.136203,2.780323
pos: -12.002000,5.477000,0.000000 ef_static: -0.253471,9.361949,-4.408250 mu: -3.738311,33.785046,-11.960254
pos: -10.139000,4.469000,-1.858000 ef_static: -1.462515,1.534784,0.167796 mu: -1.720223,1.580083,1.459037
pos: -10.139000,4.469000,1.858000 ef_static: -0.756166,0.892739,-2.021716 mu: -2.072227,2.015414,-2.820829
pos: -12.970000,2.831000,1.374000 ef_static: 0.957597,6.584086,1.574101 mu: 1.391369,6.192797,0.623917
pos: -12.970000,2.831000,-1.373000 ef_static: 0.172332,9.492331,-1.601963 mu: 0.679458,7.994078,0.302703
pos: -10.290000,3.327000,-1.413000 ef_static: -0.137143,2.857072,0.399519 mu: 0.016546,1.471250,0.085861
pos: -10.290000,3.327000,1.414000 ef_static: 0.274869,0.065358,-1.007701 mu: 0.385924,-0.124797,0.250091
pos: -13.332000,5.042000,1.378000 ef_static: 1.070832,1.399187,-0.312922 mu: 3.657090,0.313105,-1.912263
pos: -13.332000,5.042000,-1.377000 ef_static: 4.947297,1.984296,0.333359 mu: 4.805195,0.560271,2.370615
pos: -10.636000,5.529000,-1.391000 ef_static: -3.641980,2.754261,1.481384 mu: -2.475109,1.524120,2.014242
pos: -10.636000,5.528000,1.392000 ef_static: -1.310089,1.351467,-2.512698 mu: -2.462242,-0.237060,-2.612475
pos: -12.634571,7.541035,-0.723990 ef_static: -14.825959,34.106786,-23.763771 mu: -14.130060,31.062491,-18.995168
pos: -12.686511,7.590984,-0.731752 ef_static: -14.582020,30.600370,-21.718636 mu: -0.000000,-0.000000,0.000000
pos: 13.101000,3.852000,-1.771000 ef_static: 1.002423,3.086835,-1.479820 mu: -0.395604,3.372013,-1.027383
pos: 13.101000,3.852000,1.771000 ef_static: -0.905277,2.397214,-0.154169 mu: -1.406041,3.439713,-0.851802
pos: 9.299003,7.147208,-0.189425 ef_static: -2.257035,3.012247,-0.055279 mu: -3.819949,2.515835,0.308629
pos: 9.441548,6.653689,0.854519 ef_static: 0.026809,0.845941,0.019824 mu: 0.417091,-0.477717,-0.303252
pos: 9.153469,7.638713,-1.232363 ef_static: -0.537387,1.644519,-0.455709 mu: -0.412590,-0.042029,-0.669092
pos: 9.432082,6.683092,0.789767 ef_static: -0.098946,0.946919,-0.242275 mu: -0.000000,0.000000,-0.000000
pos: 9.163936,7.608313,-1.167623 ef_static: -0.426870,1.608882,-0.388473 mu: 0.000000,-0.000000,0.000000
pos: -8.347133,12.895294,-2.328944 ef_static: 1.074184,1.061453,0.121418 mu: 3.508186,3.077314,3.066701
pos: -8.383624,12.857296,-2.377335 ef_static: 1.012201,1.084295,0.106354 mu: 0.000000,0.000000,0.000000
pos: -9.548843,12.172892,2.558141 ef_static: 1.336104,2.111361,-3.992503 mu: 2.771385,7.666696,-4.060360
pos: -9.482535,13.156153,1.942205 ef_static: 2.049536,1.347770,0.734181 mu: 1.465440,3.362569,0.078686
pos: -9.484677,13.095195,1.979265 ef_static: 1.961950,1.190925,0.642195 mu: -0.000000,-0.000000,-0.000000
pos: -3.854000,13.099000,-1.771000 ef_static: -1.791956,0.168427,-0.224194 mu: -1.624083,-0.167169,0.239146
pos: -3.854000,13.099000,1.771000 ef_static: -2.040602,1.677245,3.330875 mu: -2.084915,0.767883,3.844629
pos: -1.712000,11.810000,2.587000 ef_static: -0.432586,-3.456592,-0.261070 mu: 0.136043,-1.315351,-0.277561
pos: -1.712000,11.810000,-2.587000 ef_static: -0.917781,-1.842845,-0.902727 mu: -0.365373,-0.606080,-0.142894
pos: 0.349734,13.140605,0.469943 ef_static: 4.748151,3.615238,0.698675 mu: 6.951921,4.624715,1.686644
pos: 0.268352,11.983724,0.572650 ef_static: 0.733227,9.473069,0.594075 mu: -0.451366,8.071873,0.088671
pos: 0.272251,12.055771,0.567166 ef_static: 0.957916,10.003836,0.590425 mu: 0.000000,0.000000,-0.000000
pos: 2.885000,11.559000,0.000000 ef_static: 0.325264,-5.460550,0.325789 mu: -2.398607,-12.613961,0.799865
pos: 5.479000,12.000000,0.000000 ef_static: 1.254787,-1.258419,-0.368302 mu: -0.133375,-3.086065,-0.921020
pos: 4.471000,10.137000,-1.858000 ef_static: 2.055790,0.193557,-0.229166 mu: 1.478903,-0.307706,-0.740290
pos: 4.471000,10.137000,1.858000 ef_static: 0.246241,-0.137312,0.237773 mu: -0.249508,-0.708373,0.921501
pos: 2.833000,12.968000,1.374000 ef_static: 8.894749,-1.037049,3.202056 mu: 9.502017,-1.117167,2.374151
pos: 2.833000,12.968000,-1.374000 ef_static: 4.758273,0.124767,-3.339350 mu: 4.527227,-0.569595,-1.739052
pos: 3.329000,10.289000,-1.413000 ef_static: 0.007637,-0.648058,0.200338 mu: 0.079704,-0.781602,-1.094806
pos: 3.329000,10.289000,1.413000 ef_static: -1.422001,-0.878253,-0.216001 mu: -1.362001,-0.839271,0.749910
pos: 5.044000,13.331000,1.378000 ef_static: 0.587242,-0.338702,-0.449402 mu: 0.359011,-0.753393,-1.232549
pos: 5.044000,13.331000,-1.378000 ef_static: 0.062303,-1.253067,0.009329 mu: -0.593270,-0.904466,0.344590
pos: 5.531000,10.634000,-1.392000 ef_static: 1.725432,0.450783,-1.498259 mu: 0.442896,0.512618,-1.151513
pos: 5.531000,10.634000,1.392000 ef_static: 0.383688,0.725150,0.015832 mu: -0.752779,0.434458,0.363068
pos: 13.219344,8.360259,-0.843213 ef_static: -4.933263,5.925531,-5.148068 mu: -16.740859,12.581455,-2.314199
pos: 12.405259,9.182483,-0.962444 ef_static: -0.922088,-0.109448,-1.906037 mu: -4.818505,4.005753,-1.424804
pos: 12.456207,9.132527,-0.955690 ef_static: -0.796069,-0.127577,-1.877533 mu: -0.000000,0.000000,0.000000
pos: -10.157000,-8.689000,5.631000 ef_static: 0.301322,0.498343,0.546845 mu: 1.460445,3.184629,3.723290
pos: -8.935000,-9.986000,7.789000 ef_static: 0.068744,-1.678757,0.441891 mu: 0.322935,-2.382401,0.766717
